id,ACT_INAC,Calc_Acres,Contact,DATE_ISS,FeatCLS,MINE_STATU,National_I,ORIG_PERM,PERM_ACT,PER_NAME,PER_TYPE,PermitNo,QUAD_DESC,REGION_DES,Shape_Leng,Source,Type_Flag
00000000000000000b03,Released,3.37697814,KY Division of Mine Permits,"1028185200000",SF,RC,KY8368050,"8368035",MT   5  11/21/2017  RN   3  11/22/2011  MT   4  03/17/2008,MARE CREEK SAND COMPANY INCORPORATED,PERMANENT,"8368050",LANCER,PIKEVILLE,3053.90776757,KYDMP,INACT
00000000000000000b1b,Released,55.91551034,KY Division of Mine Permits,"1274857200000",SF,RC,KY8369027,"8369027",RN   1  08/08/2017  MT   2  05/07/2015  MT   1  12/19/2012,MATT/CO INC,PERMANENT,"8369027",LANCER,PIKEVILLE,8606.18260085,KYDMP,INACT
"00000000000000000d80",Released,18.92895606,KY Division of Mine Permits,"634291200000",SF,RC,KY8580123,"8580084",MA      03/01/1995  MI      03/20/1991  MI      10/23/1990,HI ENERGY INC,PERMANENT,"8580123",LANCER,PRESTONSBURG,8948.56946732,KYDMP,INACT
00000000000000000d8b,Released,231.52287196,KY Division of Mine Permits,"825494400000",SF,RC,KY8580154,"0580086",MI      06/01/1998  MT      12/19/1997  MI      12/19/1996,CZAR COAL CORPORATION,PERMANENT,"8580154",LANCER,PRESTONSBURG,45715.8074026,KGS Project,INACT
00000000000000000dbc,Released,23.17315604,KY Division of Mine Permits,"599990400000",SF,RC,KY8585037,"0585056",MI      04/11/1994  MI      04/23/1991  MI      06/26/1989,FUTURE RESOURCES INC,PERMANENT,"8585037",LANCER,PRESTONSBURG,23324.6043525,KGS Project,INACT
00000000000000000dc3,Released,62.50935436,KY Division of Mine Permits,"825321600000",SF,RC,KY8585055,"8585021",RN      11/01/1996  SU      02/26/1996,CZAR COAL CORPORATION,PERMANENT,"8585055",LANCER,PRESTONSBURG,92897.2259516,KYDMP,INACT
0000000000000000150f,Released,199.47398607,KY Division of Mine Permits,"588841200000",SF,RC,KY8800069,"4800100",NC      03/24/1994  MA      03/24/1992  FR      07/03/1990,CUMBERLAND RIVER COAL COMPANY,PERMANENT,"8800069",LANCER,PRESTONSBURG,63001.274137,KGS Project,INACT
"00000000000000001580",Released,21.99789066,KY Division of Mine Permits,"579250800000",SF,RC,KY8805058,"0805046",NC      03/24/1994  NC      04/17/1989  SU      05/10/1988,CUMBERLAND RIVER COAL COMPANY,PERMANENT,"8805058",LANCER,PRESTONSBURG,45038.2482177,KYDMP,INACT
"00000000000000001582",Released,79.61045684,KY Division of Mine Permits,"609404400000",SF,RC,KY8805064,"8805037",MI      11/12/1996  MI      03/04/1991  SU      04/24/1989,KTK MINING & CONSTRUCTION CO,PERMANENT,"8805064",LANCER,PRESTONSBURG,20482.4227977,KGS Project,INACT
"00000000000000001587",Released,7.53066125,KY Division of Mine Permits,"610268400000",SF,RC,KY8805074,"8805042",MI      11/12/1996  MT      07/30/1991  SU      05/04/1989,KTK MINING & CONSTRUCTION CO,PERMANENT,"8805074",LANCER,PRESTONSBURG,15927.5072475,KGS Project,INACT
"00000000000000001596",Released,39.46891715,KY Division of Mine Permits,"827827200000",SF,RC,KY8805117,"8805047",MT   4  11/29/2006  AM   5  10/03/2003  RN   3  04/11/2003,CZAR COAL CORPORATION,PERMANENT,"8805117",LANCER,PRESTONSBURG,37395.3372699,KYDMP,INACT
0000000000000000159b,Released,3.42928976,KY Division of Mine Permits,"824976000000",SF,RC,KY8805122,"8805080",SU      02/22/1996,CZAR COAL CORPORATION,PERMANENT,"8805122",LANCER,PRESTONSBURG,7540.81161279,KGS Project,INACT
000000000000000015ae,Released,6.77542504,KY Division of Mine Permits,"875516400000",SF,RC,KY8805149,"8805149",RN   1  11/14/2002  MT   1  11/28/2000  MI      12/17/1998,CZAR COAL CORPORATION,PERMANENT,"8805149",LANCER,PRESTONSBURG,6353.70427065,KYDMP,INACT
000000000000000020cd,Released,62.75710569,KY Division of Mine Permits,"395910000000",SF,RC,KY0320088,"0320088",NW      07/19/1982,PLACER COAL INC,INTERIM,"0320088",LANCER,PRESTONSBURG,16664.0960127,KGS Project,INACT
000000000000000020f6,Released,1.06385177,KY Division of Mine Permits,"364201200000",SF,RC,KY0360065,"0360065",NW      07/17/1981,DAVID F MAY II,INTERIM,"0360065",LANCER,PRESTONSBURG,1472.90780567,KGS Project,INACT
"00000000000000002113",Released,262.83291553,KY Division of Mine Permits,"392281200000",SF,RC,KY0360102,"0360102",NW      06/07/1982,COW CREEK MINING CO INC,INTERIM,"0360102",LANCER,PRESTONSBURG,47945.2120423,KGS Project,INACT
"00000000000000002118",Released,161.02724647,KY Division of Mine Permits,"395478000000",SF,RC,KY0360108,"0360108",MI      08/01/1989  MI      04/17/1989  NC      04/11/1989,AGIPCOAL USA INC,INTERIM,"0360108",LANCER,PRESTONSBURG,46091.6592252,KGS Project,INACT
"00000000000000002119",Released,2.84115294,KY Division of Mine Permits,"395478000000",SF,RC,KY0360109,"0360109",NW      07/14/1982,BRANHAM MINING COMPANY,INTERIM,"0360109",LANCER,PRESTONSBURG,3507.19497099,KGS Project,INACT
"00000000000000002145",Released,7.54352031,KY Division of Mine Permits,"320313600000",SF,RC,KY0365051,"0365051",NW      02/25/1980,BLACKHAWK MINING CO,INTERIM,"0365051",LANCER,PRESTONSBURG,12746.548015,KGS Project,INACT
"00000000000000002181",Released,3.21138408,KY Division of Mine Permits,"380966400000",SF,RC,KY0365156,"0365156",RV      04/16/1982  NW      01/27/1982,HOP HOLLOW MINING CO,INTERIM,"0365156",LANCER,PRESTONSBURG,2463.27060217,KGS Project,INACT
000000000000000021a1,Released,3.83966396,KY Division of Mine Permits,"395564400000",SF,RC,KY0365205,"0365205",NW      07/15/1982,LEVISA ENERGIES INC,INTERIM,"0365205",LANCER,PRESTONSBURG,1964.1349476,KGS Project,INACT
000000000000000021a3,Released,1.28197123,KY Division of Mine Permits,"395737200000",SF,RC,KY0365207,"0365207",NW      07/17/1982,TRIPLE ELKHORN MINING CO,INTERIM,"0365207",LANCER,PRESTONSBURG,2278.47575215,KGS Project,INACT
000000000000000021ae,Released,9.78556426,KY Division of Mine Permits,"395391600000",SF,RC,KY0365225,"0365225",NW      07/13/1982,TRIPLE ELKHORN MINING CO,INTERIM,"0365225",LANCER,PRESTONSBURG,3523.40166112,KGS Project,INACT
000000000000000021b2,Released,15.14357398,KY Division of Mine Permits,"312537600000",SF,RC,KY0367000,"0367000",NW      11/27/1979,PAULA COAL CO,INTERIM,"0367000",LANCER,PRESTONSBURG,30430.8589851,KGS Project,INACT
000000000000000021b5,Released,2.37712372,KY Division of Mine Permits,"381571200000",SF,RC,KY0368002,"0368002",NW      02/03/1982,TRIPLE ELKHORN MINING CO,INTERIM,"0368002",LANCER,PRESTONSBURG,5327.03896527,KGS Project,INACT
"000000000000000022d0",Released,240.32727247,KY Division of Mine Permits,"283766400000",SF,RC,KY0580010,"0580010",RV      12/07/1981  RV      12/18/1980  RV      11/25/1980,WESTERN COAL CORP,INTERIM,"0580010",LANCER,PRESTONSBURG,62737.4514483,KGS Project,INACT
"00000000000000002303",Released,90.57103057,KY Division of Mine Permits,"395650800000",SF,RC,KY0580092,"0580092",RV      08/01/1983  NW      07/16/1982,TRIPLE W FUELS,INTERIM,"0580092",LANCER,PRESTONSBURG,52212.1046302,KGS Project,INACT
"00000000000000002844",Released,36.86589905,KY Division of Mine Permits,"394873200000",SF,RC,KY0800100,"0800100",NC      06/23/1989  SU      07/15/1988  RV      01/31/1983,AGIPCOAL USA INC,INTERIM,"0800100",LANCER,PRESTONSBURG,48307.7016496,KGS Project,INACT
"00000000000000002845",Released,83.00147644,KY Division of Mine Permits,"394354800000",SF,RC,KY0800103,"0800103",RV      06/27/1991  NC      06/23/1989  SU      07/21/1988,AGIPCOAL USA INC,INTERIM,"0800103",LANCER,PRESTONSBURG,15544.4004843,KGS Project,INACT
"00000000000000002860",Released,7.5351274,KY Division of Mine Permits,"314006400000",SF,RC,KY0805029,"0805029",NW      12/14/1979,ISLAND CREEK COAL COMPANY,INTERIM,"0805029",LANCER,PRESTONSBURG,10920.5424181,KGS Project,INACT
"00000000000000002866",Released,1.75690611,KY Division of Mine Permits,"329468400000",SF,RC,KY0805037,"0805037",SU      06/10/1980,ROLEN COAL CO INC,INTERIM,"0805037",LANCER,PRESTONSBURG,1127.10190059,KGS Project,INACT
"00000000000000002867",Released,1.18802699,KY Division of Mine Permits,"339231600000",SF,RC,KY0805040,"0805040",NW      10/01/1980,ISLAND CREEK COAL COMPANY,INTERIM,"0805040",LANCER,PRESTONSBURG,968.79053984,KGS Project,INACT
"00000000000000002d26",Released,131.30519141,KY Division of Mine Permits,"251366400000",SF,RC,KY2360257,"2360257",SU      04/27/1983  RV      04/08/1981  RN      12/19/1977,DELTA ENERGY CORP,INTERIM,"2360257",LANCER,PRESTONSBURG,67718.2418612,KGS Project,INACT
"00000000000000002d27",Released,109.21285741,KY Division of Mine Permits,"254044800000",SF,RC,KY2360258,"2360258",RV      01/12/1982  RV      11/25/1980  RV      06/23/1980,WESTERN COAL CORP,INTERIM,"2360258",LANCER,PRESTONSBURG,39616.3151237,KGS Project,INACT
"00000000000000002d29",Released,300.15657258,KY Division of Mine Permits,"254563200000",SF,RC,KY2360260,"2360260",RV      04/10/1987  RV      12/16/1986  RN      01/25/1978,PAULA COAL CO,INTERIM,"2360260",LANCER,PRESTONSBURG,138496.321377,KGS Project,INACT
00000000000000002d4b,Released,0.53821407,KY Division of Mine Permits,"297673200000",SF,RC,KY2365065,"2365065",NW      06/08/1979,HITE PREPERATION COMPANY,INTERIM,"2365065",LANCER,PRESTONSBURG,1251.82967921,KGS Project,INACT
00000000000000002d4c,Released,32.85950461,KY Division of Mine Permits,"297673200000",SF,RC,KY2365066,"2365066",NW      06/08/1979,HITE PREPERATION COMPANY,INTERIM,"2365066",LANCER,PRESTONSBURG,6974.30955782,KGS Project,INACT
"00000000000000002d74",Released,5.84515595,KY Division of Mine Permits,"303375600000",SF,RC,KY2365161,"2365161",NW      08/13/1979,VANTAGE COAL CO,INTERIM,"2365161",LANCER,PRESTONSBURG,12887.7232097,KGS Project,INACT
00000000000000002dd1,Released,301.04048389,KY Division of Mine Permits,"309769200000",SF,RC,KY2580001,"2580001",RV      03/16/1987  RV      02/20/1984  NW      10/26/1979,SAARCAR COAL INC,INTERIM,"2580001",LANCER,PRESTONSBURG,26720.0299888,KGS Project,INACT
00000000000000002dd2,Released,20.7028275,KY Division of Mine Permits,"192182400000",SF,RC,KY2580005,"2580005",AM      02/03/1976,PAULA COAL CO,INTERIM,"2580005",LANCER,PRESTONSBURG,19616.6903712,KGS Project,INACT
00000000000000002dd6,Released,27.41115203,KY Division of Mine Permits,"245660400000",SF,RC,KY2580269,"2580269",NW      10/14/1977,WITTEN DEVELOPMENT CO,INTERIM,"2580269",LANCER,PRESTONSBURG,16700.5381563,KGS Project,INACT
00000000000000002dd7,Released,186.55995398,KY Division of Mine Permits,"279360000000",SF,RC,KY2580291,"2580291",MA      12/17/1987  RV      03/11/1983  NW      11/08/1978,SAARCAR COAL INC,INTERIM,"2580291",LANCER,PRESTONSBURG,21735.3482213,KGS Project,INACT
00000000000000002ddc,Released,2.85716493,KY Division of Mine Permits,"304153200000",SF,RC,KY2585003,"2585003",NW      08/22/1979,ADDINGTON BROS MINING INC,INTERIM,"2585003",LANCER,PRESTONSBURG,1622.34271619,KGS Project,INACT
00000000000000002eb2,Released,40.13252377,KY Division of Mine Permits,"189331200000",SF,RC,KY2800032,"2800032",RV      11/25/1980  RV      08/04/1980  RN      01/01/1976,ISLAND CREEK COAL COMPANY,INTERIM,"2800032",LANCER,PRESTONSBURG,23641.1303556,KGS Project,INACT
00000000000000002eb4,Released,71.87363457,KY Division of Mine Permits,"302252400000",SF,RC,KY2800038,"2800038",SU      07/31/1979,WESTERN COAL CORP,INTERIM,"2800038",LANCER,PRESTONSBURG,62691.8290587,KGS Project,INACT
00000000000000002ecb,Released,274.8761949,KY Division of Mine Permits,"342259200000",SF,RC,KY2800236,"2800236",RV      12/05/1980  SU      11/05/1980,WESTERN COAL CORP,INTERIM,"2800236",LANCER,PRESTONSBURG,39615.8351696,KGS Project,INACT
00000000000000002ed0,Released,86.56718911,KY Division of Mine Permits,"151916400000",SF,RC,KY280472X,280472X,RV      11/30/1977  RV      10/21/1976  RV      10/25/1975,WITTEN DEVELOPMENT CO,PRE LAW,280472X,LANCER,PRESTONSBURG,17816.2660393,KGS Project,INACT
"00000000000000003115",Released,302.99090576,KY Division of Mine Permits,"460969200000",SF,RC,KY4360102,"0360102",FR      08/14/1996  AM      12/01/1995  FR      07/10/1995,COAL-MAC INC,PERMANENT,"4360102",LANCER,PRESTONSBURG,48132.7490513,KGS Project,INACT
"00000000000000000038",Released,11.23472197,KY Division of Mine Permits,"197539200000",SF,RC,KY449575X,449575X,NW      04/05/1976,MAKO MINING INC,PRE LAW,449575X,LONDON,LONDON,5887.34107622,KGS Project,INACT
"00000000000000000230",Released,24.3465344,KY Division of Mine Permits,"221126400000",SF,RC,KY530576X,530576X,NW      01/03/1977,4 M COAL & ENERGY,PRE LAW,530576X,LONDON,LONDON,12501.5818705,KGS Project,INACT
"00000000000000000236",Released,10.69101004,KY Division of Mine Permits,"221990400000",SF,RC,KY532776X,532776X,NW      01/13/1977,G & G COAL AND ENERGY CORP,PRE LAW,532776X,LONDON,LONDON,5469.12207459,KGS Project,INACT
0000000000000000026f,Released,66.94554587,KY Division of Mine Permits,"227520000000",SF,RC,KY553076X,553076X,NW      03/18/1977,4 M COAL & ENERGY,PRE LAW,553076X,LONDON,LONDON,18739.6926378,KGS Project,INACT
"00000000000000000280",Released,10.33910736,KY Division of Mine Permits,"228384000000",SF,RC,KY557676X,557676X,NW      03/28/1977,CORNETT & WALDEN COAL CO,PRE LAW,557676X,LONDON,LONDON,3843.24260283,KGS Project,INACT
000000000000000002b8,Released,56.38411505,KY Division of Mine Permits,"234514800000",SF,RC,KY579076X,579076X,NW      06/07/1977,LEECO INC,PRE LAW,579076X,LONDON,LONDON,16752.3123925,KGS Project,INACT
"000000000000000002e4",Released,2.69211707,KY Division of Mine Permits,"236329200000",SF,RC,KY591176X,591176X,NW      06/28/1977,MARGIN COAL CO INC,PRE LAW,591176X,LONDON,LONDON,5930.38450946,KGS Project,INACT
"000000000000000002e9",Released,51.31521787,KY Division of Mine Permits,"237020400000",SF,RC,KY592977X,592977X,NW      07/06/1977,W E & JONAH WARREN COAL,PRE LAW,592977X,LONDON,LONDON,13666.8219111,KGS Project,INACT
000000000000000002f8,Released,144.24081189,KY Division of Mine Permits,"237452400000",SF,RC,KY596577X,596577X,NW      07/11/1977,TEXAS PIONEER COAL CO INC,PRE LAW,596577X,LONDON,LONDON,25848.4382691,KGS Project,INACT
"00000000000000000303",Released,48.92443715,KY Division of Mine Permits,"238230000000",SF,RC,KY600277X,600277X,NW      07/20/1977,D & L COAL CO,PRE LAW,600277X,LONDON,LONDON,7176.92385076,KGS Project,INACT
"00000000000000000344",Released,29.55631139,KY Division of Mine Permits,"241772400000",SF,RC,KY615877X,615877X,NW      08/30/1977,SCIENTIFIC ENTERPRISES,PRE LAW,615877X,LONDON,LONDON,6952.36357609,KGS Project,INACT
"00000000000000000367",Released,28.19163346,KY Division of Mine Permits,"243500400000",SF,RC,KY623577X,623577X,NW      09/19/1977,TEXAS PIONEER COAL CO INC,PRE LAW,623577X,LONDON,LONDON,10874.184471,KGS Project,INACT
"00000000000000000384",Released,7.61405487,KY Division of Mine Permits,"246783600000",SF,RC,KY634977X,634977X,NW      10/27/1977,BLACK MAGIC MINING INC,PRE LAW,634977X,LONDON,LONDON,3005.26561228,KGS Project,INACT
000000000000000003fa,Released,6.63489004,KY Division of Mine Permits,"252230400000",SF,RC,KY659477X,659477X,NW      12/29/1977,CHAMPION ENERGIES MINING & CON,PRE LAW,659477X,LONDON,LONDON,3638.50798001,KGS Project,INACT
0000000000000000043a,Released,29.16606145,KY Division of Mine Permits,"254995200000",SF,RC,KY674777X,674777X,NW      01/30/1978,4 M COAL & ENERGY,PRE LAW,674777X,LONDON,LONDON,6408.67311194,KGS Project,INACT
0000000000000000044c,Released,86.49162741,KY Division of Mine Permits,"255168000000",SF,RC,KY679477X,679477X,NW      02/01/1978,KEN COAL INC,PRE LAW,679477X,LONDON,LONDON,43567.6727088,KGS Project,INACT
0000000000000000044d,Released,25.09609252,KY Division of Mine Permits,"255254400000",SF,RC,KY679977X,679977X,RV      04/23/1986  NW      02/02/1978,4 M COAL & ENERGY,PRE LAW,679977X,LONDON,LONDON,10616.395013,KGS Project,INACT
0000000000000000046d,Released,34.05488175,KY Division of Mine Permits,"255254400000",SF,RC,KY684877X,684877X,NW      02/02/1978,MARGIN COAL CO INC,PRE LAW,684877X,LONDON,LONDON,11942.7086284,KGS Project,INACT
000000000000000004ed,Released,10.60811149,KY Division of Mine Permits,"261648000000",SF,RC,KY706777X,706777X,NW      04/17/1978,FARRIS DEVELOPMENT,PRE LAW,706777X,LONDON,LONDON,3058.75103976,KGS Project,INACT
0000000000000000100a,Released,2.26548687,KY Division of Mine Permits,"406800000000",SF,RC,KY8630004,"8630004",NW      11/22/1982,SELVERN COAL CO,PERMANENT,"8630004",LONDON,LONDON,1455.59608524,KGS Project,INACT
0000000000000000100b,Released,1.41587777,KY Division of Mine Permits,"406972800000",SF,RC,KY8630005,"8630005",NW      11/24/1982,ROBINSON COAL CO,PERMANENT,"8630005",LONDON,LONDON,1454.77336151,KGS Project,INACT
"00000000000000001016",Released,6.02207458,KY Division of Mine Permits,"418032000000",SF,RC,KY8630021,"8630021",RV      07/22/1983  NW      04/01/1983,DELAFAY COAL COMPANY,PERMANENT,"8630021",LONDON,LONDON,3580.4272543,KGS Project,INACT
"00000000000000001024",Released,2.91493437,KY Division of Mine Permits,"428310000000",SF,RC,KY8630040,"8630040",NW      07/29/1983,JOHN WAYNE LANDRUM,PERMANENT,"8630040",LONDON,LONDON,2310.77327573,KGS Project,INACT
0000000000000000102a,Released,8.48398895,KY Division of Mine Permits,"435308400000",SF,RC,KY8630049,"8630049",NW      10/18/1983,RALPH M SIZEMORE,PERMANENT,"8630049",LONDON,LONDON,6398.17237365,KGS Project,INACT
"00000000000000001035",Released,15.27678969,KY Division of Mine Permits,"483177600000",SF,RC,KY8630063,"8630063",NW      04/24/1985,AAA PAVING & EXCAVATING CO,PERMANENT,"8630063",LONDON,LONDON,7436.58183786,KGS Project,INACT
"00000000000000001037",Released,2.56557379,KY Division of Mine Permits,"439632000000",SF,RC,KY8630066,"8630066",NW      12/07/1983,REUBEN BENNETT COAL CO,PERMANENT,"8630066",LONDON,LONDON,2692.22795321,KGS Project,INACT
"00000000000000001038",Released,2.80208293,KY Division of Mine Permits,"443952000000",SF,RC,KY8630071,"8630071",NW      01/26/1984,CORNELL COALS INC,PERMANENT,"8630071",LONDON,LONDON,2082.66733146,KGS Project,INACT
0000000000000000103a,Released,3.34997747,KY Division of Mine Permits,"447062400000",SF,RC,KY8630073,"8630073",NW      03/02/1984,RALPH M SIZEMORE,PERMANENT,"8630073",LONDON,LONDON,2810.4373931,KGS Project,INACT
0000000000000000103d,Released,3.42357285,KY Division of Mine Permits,"446889600000",SF,RC,KY8630079,"8630079",NW      02/29/1984,LAWRENCE LLOYD,PERMANENT,"8630079",LONDON,LONDON,2344.20033541,KGS Project,INACT
"00000000000000001040",Released,4.09925912,KY Division of Mine Permits,"449481600000",SF,RC,KY8630084,"8630084",NW      03/30/1984,CONNIE EVANS,PERMANENT,"8630084",LONDON,LONDON,3440.51191897,KGS Project,INACT
"00000000000000001047",Released,3.39445497,KY Division of Mine Permits,"453452400000",SF,RC,KY8630099,"8630099",NW      05/15/1984,ROBINSON COAL CO,PERMANENT,"8630099",LONDON,LONDON,2766.08338136,KGS Project,INACT
0000000000000000104a,Released,1.67202276,KY Division of Mine Permits,"453970800000",SF,RC,KY8630103,"8630103",RV      01/03/1985  NW      05/21/1984,DELFORD MCKNIGHT,PERMANENT,"8630103",LONDON,LONDON,1738.02841928,KGS Project,INACT
0000000000000000104b,Released,5.71287839,KY Division of Mine Permits,"466066800000",SF,RC,KY8630106,"8630106",NW      10/08/1984,TERRY JOHNSON,PERMANENT,"8630106",LONDON,LONDON,4396.63081141,KGS Project,INACT
0000000000000000104f,Released,3.64728523,KY Division of Mine Permits,"455526000000",SF,RC,KY8630112,"8630112",NW      06/08/1984,RANDY L COLLINS COAL CO,PERMANENT,"8630112",LONDON,LONDON,2612.82119782,KGS Project,INACT
"00000000000000001054",Released,2.08443294,KY Division of Mine Permits,"463647600000",SF,RC,KY8630117,"8630117",NW      09/10/1984,JOHN D CORNETT,PERMANENT,"8630117",LONDON,LONDON,1402.36083096,KGS Project,INACT
"00000000000000001063",Released,64.13853095,KY Division of Mine Permits,"493023600000",SF,RC,KY8630135,"8630135",MI      06/13/1989  NW      08/16/1985,JAMIESON CONSTRUCTION COMPANY,PERMANENT,"8630135",LONDON,LONDON,24374.9064988,KGS Project,INACT
"00000000000000001067",Released,3.16806052,KY Division of Mine Permits,"464511600000",SF,RC,KY8630140,"8630140",NW      09/20/1984,RAYMOND HEUSER,PERMANENT,"8630140",LONDON,LONDON,2221.64035976,KGS Project,INACT
"00000000000000001072",Released,4.76443405,KY Division of Mine Permits,"469785600000",SF,RC,KY8630155,"8630155",NW      11/20/1984,J R MINING INC,PERMANENT,"8630155",LONDON,LONDON,4539.80631501,KGS Project,INACT
"00000000000000001075",Released,43.80636158,KY Division of Mine Permits,"482140800000",SF,RC,KY8630159,"8630159",NW      04/12/1985,CORNETT & WALDEN COAL CO,PERMANENT,"8630159",LONDON,LONDON,22927.5958443,KGS Project,INACT
"00000000000000001077",Released,94.53392468,KY Division of Mine Permits,"504777600000",SF,RC,KY8630162,"8630162",NW      12/30/1985,ROBINSON COAL CO,PERMANENT,"8630162",LONDON,LONDON,18682.725411,KGS Project,INACT
